Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20200301,Coahuila,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,10886
20200301,Coahuila,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,2396
20200301,Coahuila,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,121
20200301,Coahuila,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5582
20200301,Colima,Mujer,45 A 64 AÑOS,Comercio,10254
20200301,Colima,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1017
20200301,Durango,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",14797
20200301,Estado de México,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,57539
20200301,Estado de México,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,62414
20200301,Estado de México,Hombre,65 AÑOS Y MAS,Industria Manufacturera,20794
20200301,Estado de México,Mujer,45 A 64 AÑOS,Industria Manufacturera,105663
20200301,Guanajuato,Hombre,25 A 44 AÑOS,Construcción,109051
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,849
20200301,Baja California,Hombre,65 AÑOS Y MAS,Servicios Sociales,1249
20200301,Baja California,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",28242
20200301,Baja California Sur,Hombre,15 A 24 AÑOS,Industria Manufacturera,1470
20200301,Baja California Sur,Mujer,15 A 24 AÑOS,Comercio,7456
20200301,Baja California Sur,Mujer,NO ESPECIFICADO,Comercio,55
20200301,Campeche,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,3964
20200301,Campeche,Mujer,25 A 44 AÑOS,Construcción,1509
20200301,Chiapas,Hombre,45 A 64 AÑOS,Construcción,34723
20200301,Chiapas,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5286
20200301,Chiapas,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,171
20200301,Chiapas,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",217
20200301,Chihuahua,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1425
20200301,Chihuahua,Hombre,65 AÑOS Y MAS,Servicios Sociales,2358
20200301,Chihuahua,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,10542
20200301,Chihuahua,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",21356
20200301,Ciudad de México,Hombre,45 A 64 AÑOS,Servicios Diversos,98768
20200301,Ciudad de México,Mujer,15 A 24 AÑOS,Construcción,4353
20200301,Ciudad de México,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1517
20200301,Coahuila,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",24803
20200301,Colima,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,7479
20200301,Colima,Hombre,25 A 44 AÑOS,Servicios Sociales,7244
20200301,Colima,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,274
20200301,Colima,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1822
20200301,Colima,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",205
20200301,Durango,Hombre,25 A 44 AÑOS,Construcción,31758
20200301,Durango,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,628
20200301,Durango,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1996
20200301,Durango,Mujer,65 AÑOS Y MAS,Servicios Sociales,85
20200301,Estado de México,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,115698
20200301,Estado de México,Hombre,25 A 44 AÑOS,Servicios Sociales,61695
20200301,Estado de México,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,41007
20200301,Estado de México,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",25975
20200301,Aguascalientes,Mujer,25 A 44 AÑOS,Comercio,20404
20200301,Aguascalientes,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1930
20200301,Baja California,Hombre,15 A 24 AÑOS,Servicios Sociales,2853
20200301,Baja California,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,24525
20200301,Baja California Sur,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,283
20200301,Baja California Sur,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,407
20200301,Campeche,Mujer,15 A 24 AÑOS,Comercio,6807
20200301,Campeche,Mujer,15 A 24 AÑOS,No Especificado,465
20200301,Campeche,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",375
20200301,Chiapas,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,10541
20200301,Chiapas,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",22360
20200301,Chiapas,Hombre,65 AÑOS Y MAS,Industria Manufacturera,13694
20200301,Chiapas,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",14137
20200301,Chiapas,Mujer,65 AÑOS Y MAS,Servicios Diversos,3163
20200301,Ciudad de México,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",9691
20200301,Ciudad de México,Mujer,25 A 44 AÑOS,No Especificado,4133
20200301,Coahuila,Hombre,15 A 24 AÑOS,Servicios Diversos,10099
20200301,Coahuila,Hombre,25 A 44 AÑOS,Industria Manufacturera,148147
20200301,Colima,Hombre,25 A 44 AÑOS,No Especificado,491
20200301,Durango,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",871
20200301,Estado de México,Hombre,25 A 44 AÑOS,Industria Manufacturera,396659
20200301,Estado de México,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",9360
20200301,Guerrero,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,14480
20200301,Guerrero,Mujer,45 A 64 AÑOS,Industria Manufacturera,26747
20200301,Hidalgo,Hombre,25 A 44 AÑOS,Industria Manufacturera,55230
20200301,Hidalgo,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,10690
20200301,Jalisco,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3495
20200301,Jalisco,Hombre,15 A 24 AÑOS,No Especificado,4481
20200301,Jalisco,Mujer,25 A 44 AÑOS,Comercio,177498
20200301,Jalisco,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",10420
20200301,Michoacán,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,30629
20200301,Michoacán,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,18043
20200301,Michoacán,Mujer,25 A 44 AÑOS,Industria Manufacturera,39431
20200301,Michoacán,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",22160
20200301,Aguascalientes,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1928
20200301,Aguascalientes,Hombre,25 A 44 AÑOS,Servicios Diversos,11615
20200301,Aguascalientes,Hombre,65 AÑOS Y MAS,Servicios Sociales,1128
20200301,Aguascalientes,Mujer,15 A 24 AÑOS,Industria Manufacturera,12150
20200301,Aguascalientes,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",601
20200301,Baja California,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,22355
20200301,Baja California Sur,Hombre,15 A 24 AÑOS,Comercio,6622
20200301,Baja California Sur,Hombre,25 A 44 AÑOS,Construcción,19509
20200301,Baja California Sur,Mujer,65 AÑOS Y MAS,Servicios Diversos,829
20200301,Campeche,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,75
20200301,Campeche,Hombre,15 A 24 AÑOS,Servicios Diversos,3015
20200301,Campeche,Hombre,25 A 44 AÑOS,Comercio,14855
20200301,Campeche,Hombre,NO ESPECIFICADO,Industria Extractiva y de la Electricidad,44
20200301,Campeche,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1607
20200301,Chiapas,Mujer,15 A 24 AÑOS,Construcción,161
20200301,Chiapas,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",990
20200301,Chihuahua,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,15551
20200301,Chihuahua,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,8764
20200301,Ciudad de México,Hombre,15 A 24 AÑOS,Servicios Sociales,13732
20200301,Ciudad de México,Hombre,45 A 64 AÑOS,Construcción,83154
20200301,Ciudad de México,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,50345
20200301,Coahuila,Hombre,65 AÑOS Y MAS,Construcción,2276
20200301,Coahuila,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1267
20200301,Coahuila,Mujer,25 A 44 AÑOS,Servicios Diversos,28345
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,No Especificado,233
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,5639
20200301,Aguascalientes,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2944
20200301,Aguascalientes,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",14508
20200301,Aguascalientes,Mujer,65 AÑOS Y MAS,Servicios Diversos,795
20200301,Baja California,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1607
20200301,Baja California,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",23402
20200301,Baja California,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2620
20200301,Baja California,Hombre,25 A 44 AÑOS,Servicios Diversos,39845
20200301,Baja California,Mujer,25 A 44 AÑOS,Servicios Sociales,46467
20200301,Baja California,Mujer,45 A 64 AÑOS,Industria Manufacturera,48239
20200301,Baja California Sur,Hombre,65 AÑOS Y MAS,Servicios Sociales,627
20200301,Campeche,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1706
20200301,Campeche,Hombre,NO ESPECIFICADO,Construcción,93
20200301,Chiapas,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",238553
20200301,Chihuahua,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",20492
20200301,Chihuahua,Hombre,65 AÑOS Y MAS,Industria Manufacturera,4125
20200301,Ciudad de México,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4848
20200301,Coahuila,Hombre,25 A 44 AÑOS,Servicios Sociales,16086
20200301,Coahuila,Mujer,15 A 24 AÑOS,No Especificado,568
20200301,Coahuila,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,12430
20200301,Coahuila,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2865
20200301,Colima,Mujer,25 A 44 AÑOS,Industria Manufacturera,6460
20200301,Colima,Mujer,45 A 64 AÑOS,Servicios Diversos,9160
20200301,Estado de México,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",41621
20200301,Estado de México,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",132497
20200301,Estado de México,Hombre,45 A 64 AÑOS,Construcción,200780
20200301,Estado de México,Mujer,15 A 24 AÑOS,No Especificado,7393
20200301,Guanajuato,Mujer,25 A 44 AÑOS,Comercio,121759
20200301,Guerrero,Hombre,25 A 44 AÑOS,Construcción,51558
20200301,Guerrero,Hombre,45 A 64 AÑOS,Servicios Sociales,17798
20200301,Guerrero,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",5164
20200301,Hidalgo,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",23015
20200301,Hidalgo,Hombre,15 A 24 AÑOS,Servicios Diversos,8240
20200301,Aguascalientes,Hombre,45 A 64 AÑOS,Construcción,15482
20200301,Aguascalientes,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,632
20200301,Aguascalientes,Hombre,NO ESPECIFICADO,Gobierno y Organismos Internacionales,96
20200301,Aguascalientes,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4089
20200301,Aguascalientes,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,7183
20200301,Aguascalientes,Mujer,25 A 44 AÑOS,Servicios Sociales,20470
20200301,Baja California,Hombre,15 A 24 AÑOS,No Especificado,7038
20200301,Baja California,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7301
20200301,Baja California,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",15913
20200301,Baja California,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",782
20200301,Baja California,Mujer,65 AÑOS Y MAS,Servicios Diversos,4140
20200301,Baja California Sur,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",6360
20200301,Baja California Sur,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",510
20200301,Campeche,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8501
20200301,Campeche,Mujer,15 A 24 AÑOS,Servicios Sociales,1480
20200301,Campeche,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,57
20200301,Coahuila,Mujer,45 A 64 AÑOS,No Especificado,150
20200301,Durango,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,7353
20200301,Durango,Hombre,25 A 44 AÑOS,Servicios Diversos,12161
20200301,Durango,Hombre,45 A 64 AÑOS,No Especificado,444
20200301,Estado de México,Hombre,15 A 24 AÑOS,Construcción,80765
20200301,Estado de México,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",124391
20200301,Estado de México,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",39939
20200301,Estado de México,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,40831
20200301,Guanajuato,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",11159
20200301,Guerrero,Hombre,15 A 24 AÑOS,Industria Manufacturera,18396
20200301,Guerrero,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",110382
20200301,Aguascalientes,Hombre,65 AÑOS Y MAS,Comercio,4052
20200301,Aguascalientes,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,939
20200301,Baja California,Hombre,45 A 64 AÑOS,Comercio,50986
20200301,Baja California,Mujer,15 A 24 AÑOS,Servicios Diversos,10572
20200301,Baja California,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,378
20200301,Baja California,Mujer,45 A 64 AÑOS,Servicios Diversos,35453
20200301,Baja California,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",759
20200301,Baja California Sur,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1149
20200301,Baja California Sur,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5635
20200301,Campeche,Hombre,25 A 44 AÑOS,No Especificado,523
20200301,Campeche,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,5380
20200301,Chiapas,Hombre,45 A 64 AÑOS,No Especificado,1187
20200301,Chihuahua,Hombre,15 A 24 AÑOS,Industria Manufacturera,54971
20200301,Chihuahua,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,21569
20200301,Chihuahua,Hombre,45 A 64 AÑOS,Comercio,54060
20200301,Chihuahua,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,14674
20200301,Chihuahua,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,856
20200301,Chihuahua,Mujer,45 A 64 AÑOS,Servicios Diversos,25266
20200301,Ciudad de México,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,35849
20200301,Ciudad de México,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",19157
20200301,Ciudad de México,Hombre,65 AÑOS Y MAS,Comercio,42899
20200301,Ciudad de México,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,15974
20200301,Ciudad de México,Mujer,65 AÑOS Y MAS,Servicios Diversos,17123
20200301,Coahuila,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,13898
20200301,Coahuila,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,7430
20200301,Coahuila,Hombre,45 A 64 AÑOS,Industria Manufacturera,70625
20200301,Coahuila,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1406
20200301,Coahuila,Mujer,25 A 44 AÑOS,Construcción,2080
20200301,Coahuila,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2416
20200301,Colima,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1136
20200301,Colima,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2813
20200301,Colima,Hombre,45 A 64 AÑOS,No Especificado,229
20200301,Colima,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",8035
20200301,Colima,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1057
20200301,Aguascalientes,Hombre,45 A 64 AÑOS,No Especificado,112
20200301,Aguascalientes,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,202
20200301,Aguascalientes,Mujer,65 AÑOS Y MAS,Servicios Sociales,476
20200301,Baja California,Mujer,15 A 24 AÑOS,Comercio,24406
20200301,Baja California,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1417
20200301,Baja California Sur,Mujer,15 A 24 AÑOS,Servicios Sociales,2979
20200301,Baja California Sur,Mujer,25 A 44 AÑOS,Construcción,529
20200301,Baja California Sur,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,365
20200301,Baja California Sur,Mujer,45 A 64 AÑOS,Servicios Sociales,5653
20200301,Campeche,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",26938
20200301,Campeche,Hombre,65 AÑOS Y MAS,Comercio,1383
20200301,Campeche,Mujer,25 A 44 AÑOS,Servicios Sociales,11949
20200301,Campeche,Mujer,45 A 64 AÑOS,Comercio,10856
20200301,Chiapas,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",12265
20200301,Chiapas,Mujer,15 A 24 AÑOS,No Especificado,748
20200301,Chihuahua,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,13041
20200301,Chihuahua,Hombre,65 AÑOS Y MAS,Comercio,6905
20200301,Chihuahua,Mujer,15 A 24 AÑOS,Comercio,27478
20200301,Chihuahua,Mujer,25 A 44 AÑOS,Servicios Sociales,47733
20200301,Chihuahua,Mujer,45 A 64 AÑOS,Comercio,44639
20200301,Chihuahua,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2651
20200301,Ciudad de México,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,75463
20200301,Ciudad de México,Mujer,15 A 24 AÑOS,Servicios Sociales,9679
20200301,Ciudad de México,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2403
20200301,Ciudad de México,Mujer,45 A 64 AÑOS,Servicios Diversos,130992
20200301,Ciudad de México,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,5826
20200301,Ciudad de México,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,15688
20200301,Coahuila,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,13467
20200301,Coahuila,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",14905
20200301,Coahuila,Hombre,25 A 44 AÑOS,Construcción,46944
20200301,Colima,Hombre,15 A 24 AÑOS,Servicios Diversos,3672
20200301,Colima,Hombre,45 A 64 AÑOS,Servicios Diversos,5872
20200301,Durango,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",10334
20200301,Durango,Hombre,45 A 64 AÑOS,Industria Manufacturera,22354
20200301,Estado de México,Hombre,45 A 64 AÑOS,Servicios Sociales,70899
20200301,Estado de México,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",63782
20200301,Baja California,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,368
20200301,Baja California,Hombre,65 AÑOS Y MAS,Servicios Diversos,2912
20200301,Baja California,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",332
20200301,Baja California Sur,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,108
20200301,Campeche,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",199
20200301,Chiapas,Mujer,15 A 24 AÑOS,Servicios Sociales,9206
20200301,Chiapas,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,634
20200301,Chiapas,Mujer,45 A 64 AÑOS,Servicios Sociales,21762
20200301,Ciudad de México,Mujer,15 A 24 AÑOS,Comercio,52533
20200301,Ciudad de México,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",198267
